"","GSM650876.CEL.gz","GSM650877.CEL.gz","GSM650878.CEL.gz","GSM650879.CEL.gz","GSM650880.CEL.gz","GSM650883.CEL.gz","GSM650885.CEL.gz","GSM650923.CEL.gz","GSM650924.CEL.gz","GSM650930.CEL.gz","GSM650931.CEL.gz","GSM650944.CEL.gz","GSM650946.CEL.gz","GSM650950.CEL.gz","GSM650951.CEL.gz","GSM650954.CEL.gz","GSM650959.CEL.gz","GSM650968.CEL.gz","GSM650969.CEL.gz","GSM650970.CEL.gz","GSM650975.CEL.gz"
"NINJ1",9.042845,9.020829,8.743872,8.526538,8.946063,8.49146,8.672435,8.969565,8.762735,9.50409,10.495892,10.137491,10.344345,9.481599,9.848704,10.324005,9.69765,9.722684,9.726698,9.91455,9.990191
"FBP1",8.178373,8.545075,8.093427,7.752307,8.518093,7.826249,8.047793,8.311981,9.256492,7.283277,8.008529,8.014302,8.237337,7.163232,7.808049,7.877143,7.674092,7.846237,7.847237,8.013808,7.773115
"PTCH1",7.272498,7.384361,7.414689,7.424993,6.575147,7.323858,7.567149,7.339047,8.318599,7.694571,7.536669,7.593149,7.742743,8.13324,7.973276,7.861582,7.868437,7.842536,7.969907,7.26657,7.611124
"ZNF510",7.045623,7.540167,7.121936,7.119521,7.519878,7.853991,7.140132,6.947716,6.94177,6.893794,6.772019,6.715277,7.681067,7.972224,7.096836,7.226999,6.976012,6.820327,7.043844,7.331015,7.457107
"XPA",8.230888,8.308566,8.597966,8.634757,8.686488,8.69053,8.370406,7.949405,8.225231,8.202137,7.460142,7.41183,8.435249,8.650255,7.918308,8.332953,7.947496,7.959173,8.286137,8.417233,8.345824
"HEMGN",5.993358,7.379736,6.832624,6.97887,6.971833,7.076797,7.525911,6.265635,7.074161,7.315178,6.986811,7.072542,8.033521,6.83702,7.162036,7.805617,6.627279,7.049973,7.132609,7.646674,7.729568
"TRIM14",8.263331,8.831335,8.390458,8.250805,8.623265,8.423031,8.344626,8.37326,8.541411,8.827493,8.680444,10.184051,9.285069,9.240326,9.215449,9.097477,9.085709,8.895832,9.020167,8.779596,9.248459
"TEX10",7.951855,8.701531,8.648223,8.506804,8.627688,8.968505,8.172325,7.428636,8.289141,7.929017,7.54162,7.793754,7.876677,8.389478,7.888804,8.044692,7.819488,7.813965,7.958257,8.184094,8.259244
"MRPL50",7.216939,7.399096,7.229423,7.496643,7.202879,7.529553,7.144952,6.747075,6.8191,7.892794,7.259242,7.391613,8.201159,8.919921,7.848366,7.893419,7.773873,7.827241,7.807768,7.742914,7.584311
"OR13C4",5.537685,4.365598,5.237021,4.936979,5.123605,5.144857,5.544722,5.20883,4.828571,6.180027,5.897898,5.648146,5.282121,5.823315,5.593847,5.405058,5.911943,5.789384,5.715716,5.190639,5.260894
"ABCA1",8.167367,8.670116,8.390238,7.648893,8.304249,8.35482,7.751682,8.03217,8.920593,7.749359,8.203393,8.587478,7.685411,7.425057,7.746114,8.271352,7.350883,7.609566,7.836985,8.4774,8.322392
"KLF4",7.701187,8.116734,7.483207,7.852447,7.994022,7.712118,8.426202,7.760309,8.042725,6.855338,6.760451,7.255499,7.650296,6.726403,7.220216,7.308168,7.020388,6.990614,7.058204,7.055747,6.884003
"MIR32",5.615376,6.360631,6.35702,5.879585,6.05428,6.423199,6.694152,5.669403,6.09773,7.814728,6.937248,7.393531,7.290709,7.865667,7.570076,7.484949,7.752543,6.991629,7.710991,7.797249,7.741772
"TXN",8.378328,8.100414,6.726092,7.009695,7.566841,8.679188,7.082856,8.22049,6.977428,6.961192,7.557496,6.965526,7.813043,7.553558,7.404193,7.429535,6.976997,6.775653,7.183251,7.07998,6.802734
"OR2K2",4.902738,4.818943,5.170692,5.509467,4.984154,4.729625,5.224211,5.240559,4.627171,5.713663,5.480441,4.99348,4.723935,5.069718,5.178739,4.858516,4.939351,5.347194,5.014723,4.614028,4.642516
"ECPAS",8.59221,8.81475,8.753534,8.199325,8.600374,9.071907,8.542049,8.2028,8.987337,7.807892,7.760909,8.216072,8.020581,7.998216,8.159582,8.16542,7.765013,7.915561,8.076242,8.155451,8.381563
"TNFSF8",9.25524,9.172951,8.653645,8.541189,8.874438,9.009953,8.661114,8.609088,9.103621,9.899825,9.734899,9.818685,10.182282,9.641235,9.757547,10.159468,9.804899,9.844628,10.020046,9.662352,9.681568
"MIR147A",6.775747,6.550925,6.677318,7.251858,6.543162,6.819956,6.746601,7.562695,7.184072,7.790489,8.109244,8.264262,7.620868,7.317556,8.100398,7.780744,7.73216,7.70877,7.655163,7.639427,7.736196
"MEGF9",10.757843,10.510001,10.126565,9.748955,10.468303,10.538981,10.183165,10.766196,11.013383,10.15517,11.315725,10.616425,10.512926,10.184393,10.499664,10.70326,10.477786,10.375565,10.62093,10.481147,10.47308
"STOM",8.8234,9.251698,8.849697,8.41645,9.274066,8.801635,9.139436,8.522269,9.163341,9.3589,9.490594,9.520202,9.801052,8.847945,9.58237,9.437499,9.076056,9.132783,9.267875,9.230248,9.643683
"OR1N1",6.030864,5.567074,5.98184,6.670968,5.826668,5.953665,5.918726,6.672069,6.361119,6.476391,6.677258,6.433282,5.745889,6.231941,6.079024,5.703382,6.014656,6.16896,6.311654,5.868688,5.368786
"PDCL",6.818626,6.78427,6.983238,6.903828,7.079803,7.208641,6.945805,6.49354,7.000859,6.384727,6.474616,6.406026,6.758123,7.127607,6.479796,6.92698,6.572176,6.370603,7.005754,6.762871,6.887996
"ZBTB6",7.342587,7.37989,7.431451,7.60451,7.680691,7.52704,7.58688,7.162059,7.411863,6.510434,6.450707,6.533538,7.19349,7.314487,6.843825,6.869716,6.786965,6.58931,6.634816,6.80228,7.048605
"MIR600HG",7.202006,8.029431,8.203823,7.654057,7.554072,7.854081,7.934347,7.717827,7.630637,7.661209,7.434384,7.661566,7.173785,7.806305,7.626666,7.880918,7.569294,7.638238,7.871556,7.97035,8.045
"STRBP",7.62204,8.564654,8.719306,8.504608,8.372039,8.990502,8.367982,7.923267,7.880026,7.491229,6.964534,7.334774,7.261778,7.627537,7.246935,7.367099,7.315311,7.004899,7.667491,7.707047,7.596258
"RPL35",8.927571,8.473515,7.802276,8.447012,7.768703,8.179256,8.220781,7.853256,7.05796,8.957928,8.326166,8.096372,9.333684,10.314227,8.655687,9.195216,8.773053,8.708804,8.588112,9.116924,8.596369
"SCAI",7.482679,8.532135,8.417522,7.977295,8.056557,8.462005,8.26723,7.382272,7.886828,7.790908,7.173735,6.934106,7.465125,8.000898,7.624582,7.667928,7.649133,7.608827,7.611772,7.580869,7.942459
"PPP6C",9.634989,10.174983,9.857023,9.552075,9.878238,9.943286,9.735346,9.523234,9.980039,10.54898,10.49683,10.375527,10.572053,10.55,10.556725,10.549043,10.59638,10.64088,10.765208,10.420562,10.809912
"RPL12",7.970715,7.917256,8.113789,8.155484,8.006521,7.659654,8.578891,8.074927,7.939237,7.999475,8.144596,8.055123,8.329668,8.805298,8.167596,8.45974,8.358249,8.081951,8.109626,8.281967,7.978451
"ST6GALNAC4",7.472636,8.087387,8.274898,7.998009,8.63599,8.148278,8.357296,7.996722,8.071963,7.307033,7.879336,7.687114,8.325125,7.516974,7.904487,8.222876,7.908501,7.904281,8.012532,7.867845,8.148245
"DPM2",7.192742,8.029107,7.811516,7.44631,8.134331,7.102045,8.104891,7.59634,7.847093,8.027181,8.431624,7.985128,8.691727,7.793514,8.148357,8.051738,8.360908,8.266137,8.089959,7.792947,8.044522
"FAM102A",8.585672,9.378327,9.800627,9.638231,9.286017,9.214531,9.250264,9.159539,9.177066,10.521848,10.066905,10.277215,10.023098,10.673826,10.256346,10.250838,10.387547,10.257683,10.213905,10.187917,10.4901
"ZDHHC12",8.316013,8.13782,8.253466,8.330079,8.047581,7.844259,8.225394,8.639717,8.279297,9.113561,9.037034,9.019653,9.324052,9.087805,9.0963,9.202235,8.981437,9.039691,9.026747,8.990188,9.080252
"ZER1",7.778732,8.884242,8.313728,8.013771,8.667637,8.310249,8.538454,8.065101,8.587579,8.836331,9.393171,8.926372,9.143928,8.448463,8.784606,9.289157,8.819578,8.809471,8.906103,8.820999,9.224733
"CRAT",7.258521,7.486221,7.467571,7.406179,7.442164,7.198598,7.165638,7.462984,7.504108,8.685126,7.922591,7.718785,8.265504,7.590479,7.792683,7.788191,7.810135,7.750296,7.759432,7.556546,7.911699
"ASB6",7.066917,7.459187,7.17673,7.013588,6.859652,7.024152,7.360467,7.025929,7.34671,7.897844,7.707913,8.169988,8.259207,8.086346,8.094746,8.351558,7.877518,7.708922,8.105156,7.838188,7.989985
"C9orf78",8.986523,8.913764,9.327473,9.094766,9.69349,9.026071,9.499056,9.122689,8.786804,10.160134,9.776275,9.475727,10.402138,9.338493,9.390032,10.036693,9.367101,9.570602,9.619282,9.994829,9.75856
"UCK1",8.143819,7.899784,7.546079,7.706951,7.512904,7.283164,7.762651,7.775288,7.929699,9.206883,9.190105,9.025993,9.550863,9.391551,9.292356,9.260345,8.925487,8.77504,8.945996,9.263955,9.09859
"SETX",10.219997,10.361284,10.290562,9.87246,10.206942,10.668051,10.137207,9.839312,10.400599,9.247738,9.588744,9.878743,9.340413,9.474983,9.62028,9.732923,9.511578,9.440413,9.519673,9.746066,9.829473
"TTF1",6.811732,6.834134,7.078389,6.592649,7.328782,7.494094,6.908877,6.653215,6.993505,6.225538,6.258565,6.552444,6.595383,6.696112,6.661055,6.629181,6.494342,6.215547,6.445309,6.55853,6.29786
"RALGDS",7.721655,7.674272,7.526041,7.46273,7.501562,7.232922,7.744727,7.823677,7.670191,8.31834,8.211235,8.524329,8.677232,8.313391,8.623489,8.67203,8.182692,8.205306,8.525087,8.505724,8.63081
"GBGT1",7.529227,8.029575,7.885927,7.793179,7.732204,7.71339,8.064084,8.08739,7.885616,8.498097,8.727757,8.388972,8.811448,8.347268,8.792879,8.661621,8.736249,8.545068,8.700185,8.72895,8.500856
"OBP2B",7.008437,6.173376,6.150041,6.627061,5.614531,6.227799,6.948006,6.900536,6.509239,6.459685,6.493524,7.126439,6.423267,6.26912,7.04447,7.285618,6.480001,6.646646,6.284695,6.413941,6.389528
"VAV2",6.673306,6.824749,6.875466,6.62018,6.890371,6.60897,6.932383,6.802,6.546491,7.527949,7.020748,7.548047,7.065858,7.209739,7.211923,7.360702,7.097534,7.280167,7.579137,7.785488,7.436994
"NOTCH1",8.440348,8.213779,8.463792,7.476124,8.371504,8.475431,8.169878,8.630175,8.705092,8.748545,9.730311,9.647748,8.837355,8.595983,9.118084,9.091056,8.969502,8.930091,8.828273,9.178437,9.132454
"LCN8",7.368757,6.56736,6.876793,7.759615,6.995413,7.265637,7.931734,7.805236,7.204944,7.402813,7.502468,7.343354,7.095887,7.146358,6.91272,7.213958,7.665739,7.433373,7.349555,7.291989,7.166217
"EDF1",9.053652,9.24186,8.635279,8.431103,8.845944,8.322172,8.585067,8.39051,8.581017,8.754885,8.533873,8.63182,9.322846,9.259594,9.057236,9.124917,8.784219,8.751071,8.952626,9.17174,8.965784
"FBXW5",8.538073,8.508095,8.438855,8.145301,8.451762,8.046415,8.442047,8.498361,8.249569,8.951591,9.203637,9.263562,9.456852,9.101089,9.195127,9.174671,8.923328,9.082582,9.128616,9.204025,9.235609
"DPP7",8.332611,8.484674,8.393252,8.567919,8.246029,8.078044,8.428517,8.49909,8.304843,9.149729,9.112457,9.495854,9.788597,9.34714,9.284949,9.412356,9.19698,9.30343,9.369364,9.471667,9.257241
"ARRDC1-AS1",6.975594,7.353657,7.193964,7.066285,6.982838,7.322583,7.053417,6.949666,7.073744,8.114852,7.509683,7.922505,7.918734,8.256633,7.963477,8.017278,7.726107,7.985428,7.8619,7.791905,8.066337
"MTND2P28",9.396731,9.920186,9.681844,11.808415,9.883857,9.513121,9.010632,9.739482,9.73254,11.046355,10.409682,9.818309,8.560551,9.158246,9.63858,8.239972,10.267871,10.271086,10.456334,8.490147,8.639983
"PLCXD1",5.932243,6.812037,6.177351,6.654109,6.23475,6.086472,6.261421,7.532438,5.653499,7.243321,7.044932,7.180576,6.7906,7.070939,7.642149,6.899142,6.816415,7.49246,7.647279,7.139917,7.011491
"ASMTL-AS1",6.630954,6.244007,6.802684,6.353879,6.295812,6.3733,6.354479,6.574369,6.774994,6.089818,5.887924,6.316256,6.000627,5.750111,6.451609,6.276496,6.712523,6.179573,6.343311,6.510016,6.133223
"TLR7",7.64503,8.515378,7.651016,7.397096,7.860027,8.126336,7.978422,7.260351,7.685583,8.21045,7.58373,9.183153,8.40362,8.158386,8.212038,8.264964,8.340442,8.051416,8.434751,8.358637,8.441234
"TLR8",9.158429,9.289588,8.847835,8.075025,9.574046,9.655038,9.259709,9.625075,9.901762,9.091643,10.115648,9.353939,9.593221,9.37707,9.663875,9.538799,9.306213,8.683586,8.952708,9.581762,9.120776
"TCEANC",7.117112,7.298566,7.192961,6.79205,7.397531,7.692162,7.025768,6.464861,6.900649,6.271874,6.195522,6.51233,7.005601,6.505301,6.443385,6.879283,6.567502,6.368215,6.598877,6.721236,6.654031
"OFD1",7.822778,8.473466,8.376161,8.356258,8.099108,9.004982,8.016266,7.080014,8.208894,7.70987,7.309754,7.368086,7.703624,8.038122,8.018135,7.763108,7.427489,7.477231,7.586348,7.961703,8.148064
"MOSPD2",9.187335,8.839946,8.578394,7.989467,9.243751,9.424424,8.396067,8.661131,8.93474,8.313008,9.135569,8.880999,9.130858,8.413084,8.857002,9.14915,8.613975,8.599793,9.102947,8.904004,8.767795
"CA5BP1",6.947535,6.773277,7.009783,7.145598,7.256648,6.96804,7.091031,6.924994,7.143645,7.578925,7.66012,7.766525,7.836942,7.536575,7.622731,7.47935,7.469147,7.56465,7.792598,7.484358,7.717481
"SYAP1",7.931206,8.141625,8.003963,7.3694,7.760076,7.823204,7.656603,7.048282,7.928752,7.264417,7.12644,7.182851,7.819473,7.201635,7.020784,7.651189,7.11928,6.934011,7.437848,7.485443,7.290693
"REPS2",8.807625,8.78495,8.529313,7.623568,8.630267,8.931983,8.392823,8.662777,9.226308,8.167082,9.295352,8.70072,8.371254,7.955989,8.222648,8.578527,8.401355,8.257387,8.330546,8.399766,8.769893
"SCML1",6.938084,7.169787,7.580024,7.252308,7.167032,7.831633,6.662154,6.141813,6.47938,7.432805,6.160598,6.02419,7.092603,7.833774,6.389903,6.892044,6.625549,6.606991,6.986021,6.958638,7.286214
"CDKL5",6.905027,7.201798,7.30998,6.21237,7.255809,7.543969,6.920047,6.610454,7.117443,7.030237,7.964231,7.527183,7.246682,7.018129,7.365743,7.500356,7.575388,7.014798,7.244476,7.521684,7.803774
"PDHA1",8.335833,9.206326,8.818107,8.359821,8.419134,8.622545,8.642226,8.372346,8.888592,7.84732,7.477637,7.751164,8.153157,8.277301,7.782055,8.229167,7.494713,7.854165,8.010719,8.122809,8.19223
"FAM3C",8.316395,8.727122,8.805094,8.5333,8.455422,8.917496,8.666597,8.109738,8.122598,7.555568,7.177073,7.389557,7.605655,8.095707,7.65579,7.640723,7.702294,7.169891,7.833933,8.111577,7.972107
"SAT1",10.345319,10.527351,9.943365,9.77399,10.491073,11.107487,9.811902,10.066485,10.774385,9.923843,10.411545,10.871456,10.866428,9.900833,10.046308,10.76517,9.854522,9.870177,10.168693,10.523079,9.803581
"EIF2S3",10.246268,10.821989,11.185194,10.872783,11.044116,10.931703,11.063535,9.792253,10.778638,9.756877,9.610129,9.830936,9.717947,10.03473,10.033306,10.002847,9.787908,9.846497,10.068655,10.193392,10.029743
"ZFX",8.200315,9.049828,8.916559,8.810985,9.185848,9.508278,8.769137,7.977449,8.437735,7.628828,7.847272,7.867376,7.913428,7.926086,7.855449,8.137807,7.710028,7.56258,7.952097,8.088051,8.098742
"PDK3",8.335293,8.322406,8.407588,7.887359,8.428963,8.719298,8.301626,8.135879,8.67319,8.542636,9.206988,8.778394,8.676404,8.536644,8.72469,8.870499,8.814505,8.573506,8.855874,8.830584,8.954631
"POLA1",7.435871,8.120773,7.789073,7.50322,7.565395,8.074259,7.747496,7.201792,7.479578,6.74376,6.643624,7.094753,6.744411,6.835202,7.00517,6.977694,6.867318,6.752963,6.928596,7.011885,7.131234
"XK",6.635145,8.042306,7.518344,7.06604,8.606187,7.115019,7.858707,7.054604,6.600831,7.856653,7.586723,7.258574,8.217856,6.669649,7.529173,7.411011,7.016662,7.630505,7.687953,7.658985,8.255626
"ATP6AP2",9.766026,9.686417,9.727899,9.592467,10.007824,9.92089,9.705388,9.629487,10.073693,8.924297,9.156272,9.203164,9.295104,9.133179,9.281531,9.266192,9.112125,9.068763,9.525839,9.354274,9.352724
"USP9X",9.692194,9.872933,10.071203,9.631245,10.002898,10.425867,9.899177,9.430353,10.114899,8.942816,9.182461,9.126739,8.881158,8.898798,9.005365,9.112952,8.945843,8.858163,8.966116,9.048643,9.298848
"DDX3X",10.778453,10.92796,11.180505,10.967697,11.273573,11.551879,11.240441,10.609688,11.109817,9.132804,9.490772,9.426337,9.330181,9.345632,9.295132,9.425362,9.233875,9.018006,9.318874,9.248704,9.366159
"GPR34",4.103589,4.409949,4.419885,4.270363,4.528096,4.540651,4.331751,3.856052,4.159412,4.088434,4.271655,4.829591,4.701244,4.108541,4.320127,4.912775,4.456356,4.463755,4.588525,4.74215,5.213663
"GPR82",5.192816,5.593961,5.14014,4.455422,5.479943,4.892957,5.602952,4.636628,4.39986,4.293032,4.621277,4.737709,5.550285,4.90518,4.611911,5.05592,4.713353,4.696492,4.984913,5.084878,5.007107
"KDM6A",8.492813,9.294022,9.266143,9.175279,9.312937,9.616079,9.184672,8.002514,8.78133,8.548048,8.804436,8.637163,8.586178,8.576463,8.707523,8.855612,8.573798,8.444342,8.87324,8.857252,9.07201
"RP2",8.810297,8.845551,8.448944,7.980964,8.912463,9.231954,8.832069,8.533304,8.919664,8.195541,8.624505,8.449975,8.92504,8.602954,8.394443,8.697211,8.428029,8.083399,8.548011,8.770705,8.63061
"UBA1",8.77484,9.840199,9.728906,9.092921,9.344843,9.55051,9.552721,9.30453,9.676875,9.688812,10.019287,10.11053,9.484097,9.378697,9.848936,9.678948,9.623784,9.598582,9.688856,9.736686,9.776433
"CDK16",7.163432,7.530264,7.635434,7.233048,7.289292,7.23491,7.654579,7.366039,7.193789,7.550184,7.735507,7.762456,8.012368,7.867887,7.802861,7.897032,7.719506,7.564877,7.811088,7.839575,7.895394
"TIMP1",9.66019,10.382972,10.093497,9.499305,9.906333,9.438835,9.891747,10.502143,10.829519,10.548871,10.861632,10.831934,11.264806,10.199672,10.934228,10.823309,10.398977,10.651708,10.781074,10.282278,10.639575
"SSX6P",5.52822,5.601718,5.243598,6.356627,5.090941,5.507389,5.312057,5.940472,5.746304,6.246611,6.179853,5.502726,5.197354,5.804405,5.622216,5.298293,5.728306,5.822651,5.595661,5.353204,5.203003
"PORCN",7.130895,7.109569,7.383215,7.291005,7.139295,7.404933,7.31243,7.267829,7.348457,8.089365,7.904299,7.935029,8.333584,8.188084,8.168539,8.201583,8.08708,7.891667,8.122163,8.053913,8.103325
"WAS",8.012091,8.816879,8.637097,8.037807,8.441072,8.588702,8.34517,8.789542,8.969679,9.189394,10.028274,9.756148,9.365799,8.962518,9.523774,9.535761,9.338906,9.179237,9.142497,9.054652,9.417237
"PLP2",9.727662,10.613829,9.888676,9.621158,9.906819,9.674206,9.742827,10.232208,10.411967,10.93352,11.154313,10.70204,11.045809,10.734406,10.952151,11.166958,10.479375,10.657919,10.921743,10.686696,10.922665
"XAGE5",5.121536,4.144901,4.630885,5.1942,4.23116,4.723346,4.862964,4.880957,4.431027,4.852398,4.734556,4.531461,4.361288,4.980797,4.107789,4.390697,4.49781,4.86841,4.538446,4.138098,4.647222
"GNL3L",7.572315,8.304142,8.101521,7.490828,7.894195,8.150852,7.918033,7.486505,8.123178,8.102426,8.412187,8.502504,8.200054,8.255731,8.363441,8.172973,8.189344,8.374499,8.67543,8.645887,8.460253
"KLF8",6.559555,6.887466,6.958937,6.569988,6.845405,6.735524,7.196732,6.575366,7.181585,7.049907,6.550887,7.185092,6.586155,7.032012,6.991639,7.419298,6.906811,6.712755,7.040436,6.711789,7.076797
"FAAH2",7.120632,7.001402,7.193073,6.743769,7.045007,7.087565,6.853966,6.507056,6.794232,6.709213,6.033157,5.852636,6.543864,6.399495,6.267252,6.39834,6.297846,6.29657,6.381056,6.217814,6.763665
"MIR223",10.333243,9.979379,10.244946,9.480846,10.105073,10.360388,9.958225,10.164508,10.696952,10.730773,11.668689,11.171329,11.547309,11.007532,11.13929,11.467341,10.845884,10.77979,11.195767,11.339117,11.171473
"YIPF6",8.695393,9.1024,8.506811,8.27737,8.845298,8.365327,8.820568,7.792859,8.570352,8.193696,8.096428,8.029952,8.558009,8.048892,8.024681,8.523277,7.84346,8.038661,8.12092,8.289968,8.628617
"IGBP1",8.730766,8.638192,8.553231,8.885532,8.482279,8.824354,8.072972,8.292222,8.332985,8.136155,7.901775,8.071732,8.64524,8.704009,8.322148,8.492074,7.948831,7.988128,8.353121,8.316557,7.896564
"MED12",8.124892,8.475124,8.678026,8.075645,8.209558,8.610925,8.181362,8.267486,8.805009,8.893723,9.170258,9.195794,8.635154,8.624118,9.061871,8.925057,8.755827,8.723659,8.789815,8.955388,8.977521
"NHSL2",8.508649,8.507836,8.613038,7.777016,8.653223,8.68155,8.273143,8.837488,8.900752,8.283397,9.666919,9.343436,9.194255,8.487658,8.92684,9.181483,8.759201,8.874629,8.896461,8.637596,8.935331
"JPX",5.043823,5.965168,5.212898,5.267014,5.813211,6.350755,5.407385,4.89752,5.120422,4.997261,4.985007,5.453653,5.878805,6.232773,5.343974,5.773464,5.017558,5.003171,5.200855,5.764041,6.020417
"ATP5MD",7.102249,7.994499,7.066679,7.051632,7.40519,7.693695,7.576145,6.879246,7.098744,7.004551,6.838078,6.769768,7.757724,8.141964,7.207981,7.381027,6.890602,6.869071,7.144374,7.584451,7.005224
"UPRT",7.423472,7.687199,7.691807,7.397397,7.686193,8.003467,7.619167,6.838994,7.847918,6.869239,6.660363,7.006761,7.289345,7.074434,7.062965,7.174029,6.947904,6.931615,6.940446,7.365178,7.139465
"COX7B",6.524216,6.521234,5.594882,4.327778,5.586727,6.974758,5.5169,5.141182,5.776558,4.38107,3.337745,3.98228,4.628779,5.296275,3.590655,5.114678,3.761981,3.406643,3.557721,4.810675,4.369047
"P2RY10",8.577163,9.10773,8.829504,8.877059,8.946269,8.9157,8.713987,7.829303,8.317102,9.427541,8.890301,9.128318,9.476566,9.685764,9.025625,9.783489,9.206235,9.017209,9.358576,9.305894,9.643577
"GPR174",9.05532,9.419567,9.655785,9.560118,9.777449,9.668069,9.384796,8.585565,8.999226,9.761522,8.837868,9.170728,9.535817,10.03764,9.439855,9.600269,9.836541,9.468148,9.265412,9.619501,9.767551
"SH3BGRL",10.467065,10.514567,10.440239,10.387716,10.587158,10.713254,10.394132,10.231861,10.329373,11.31765,11.182257,11.246912,11.758713,11.322677,11.428258,11.531999,11.188798,11.18798,11.346729,11.626535,11.482796
"APOOL",6.670888,7.33625,7.112773,6.921469,7.385056,7.447799,7.233102,5.524644,6.804837,7.11598,6.697601,7.146902,6.699327,7.117077,6.527687,7.325549,6.986647,6.514746,6.879198,7.476686,7.369245
"ZNF711",5.125196,5.558006,5.614566,5.320547,5.768515,5.661434,5.694836,5.629861,4.994735,4.655183,4.789026,5.232788,5.072119,5.432774,5.101946,4.904547,5.005978,5.293963,4.932146,5.023471,5.065616
"DIAPH2",7.085327,8.243323,7.71473,7.334725,7.746812,7.902278,7.438796,6.930569,7.701202,6.972349,6.876179,7.51663,7.413984,7.284646,7.509519,7.531402,7.168122,6.874078,7.553664,7.765967,7.668708
"ARMCX6",7.274965,7.733099,8.066663,7.786494,7.45472,7.168252,7.843462,6.215825,7.884743,7.623728,7.300928,7.367881,7.811444,7.758594,7.333676,7.729962,7.501855,7.328654,7.404195,7.677021,7.701511
"ARMCX3",7.496018,7.620672,7.370536,7.196351,7.18541,7.59988,7.214252,7.087313,7.600887,6.363129,6.258542,6.364779,6.522882,6.650459,6.666795,6.619518,6.245541,6.318304,6.500447,6.510199,6.420375
